250.0,250.0,246.5,250.0,250.0,245.98999,2
250.0,250.0,252.81,250.0,250.0,243.11,1
250.0,250.0,241.85,250.0,250.0,254.15,2
250.0,250.0,245.54999,250.0,250.0,252.35,2
250.0,250.0,252.93001,250.0,250.0,252.62,2
250.0,250.0,254.18,250.0,250.0,253.26999,2
250.0,250.0,248.57,257.14285,260.0,247.23001,1
250.0,250.0,257.26,250.0,250.0,249.13,1
250.0,250.0,247.83,250.0,250.0,248.14,2
255.3517,266.32803,251.43,253.34958,272.24457,252.76001,2
266.56,283.01227,256.76,260.89023,271.71207,248.64001,2
107.19298,250,90.380005,0.0,0.0,0.0,2
262.49414,270.12802,243.78,274.6695,267.25806,240.34999,1
249.66818,144.54546,232.95999,251.46277,261.53845,238.86,2
250.0,250.0,244.37001,250.0,250.0,246.12999,1
250.0,250.0,240.51,253.96039,247.05882,252.51,2
253.21088,252.33101,252.29999,260.33023,259.70963,246.51999,1
262.5178,270.00983,244.98,282.20007,293.80203,244.23,2
262.48682,250,252.85,259.57587,219.82455,243.73,2
254.86395,240.4224,238.88,259.23297,204.45773,244.76999,1
252.48157,260.87103,256.77002,250.0,250.0,244.23999,1
250.0,250.0,254.56999,250.0,250.0,252.01,1
250.0,250.0,250.09999,252.53275,260.0,258.25,1
263.38773,272.42422,240.95,250.25247,276.46362,251.47,2
266.40955,267.53748,237.76001,263.1647,282.70847,249.72,1
260.4318,272.3672,243.22,282.16782,267.65842,246.32,2
262.7431,269.8664,251.93,273.08517,314.5161,253.6,2
250.0,250.0,249.93001,250.0,250.0,254.04999,1
252.85886,286.5925,249.57,250.0,250.0,227.06,1
260.74658,243.18182,250.87,276.37497,273.8095,245.95001,2
246.39218,254.38779,245.99,250.16339,249.96414,252.29999,1
243.4266,230.89723,246.6,255.78516,268.3486,249.56999,1
259.06326,256.87567,258.46,253.56276,248.58058,245.93,2
250.0,250.0,247.52002,250.0,250.0,248.89001,2
250.0,250.0,252.5,250.0,250.0,246.36,1
250.0,250.0,244.84001,250.0,250.0,247.54999,2
250.0,250.0,238.79001,250.0,250.0,248.55,1
243.74338,262.5,247.94998,250.97511,296.96292,249.79,2
250.45456,254.79082,257.61002,247.43314,290.904,246.77,2
254.88002,265.30914,239.5,253.98764,293.4686,249.03,2
276.64117,295.8864,251.81999,256.6211,284.31033,260.8,1
248.26167,236.46155,245.21999,250.0,250.0,261.85,2
258.54922,277.08334,256.15,250.0,250.0,247.35,1
250.0,250.0,243.70999,250.0,250.0,249.13998,2
250.0,250.0,249.24,250.0,250.0,255.71999,2
250.0,250.0,242.57,250.0,250.0,245.5,1
248.92123,289.13043,251.03001,245.181,248.2143,251.40001,1
255.09192,348.76926,249.05,255.35677,263.01074,250.06,1
250.71361,252.87173,245.12,253.68661,272.44006,257.07,1
254.23082,260.6562,246.23,263.19427,272.7564,249.55,1
250.0,250.0,235.65,250.0,250.0,238.27,2
250.0,250.0,239.78,250.28482,242.85715,265.15997,1
250.0,250.0,241.50002,250.0,250.0,249.77,2
250.0,250.0,249.05,250.0,250.0,252.28,2
250.0,250.0,248.60999,250.0,250.0,249.88998,1
272.42218,254.7604,254.01,262.70868,249.86777,242.31999,2
269.0258,245.04463,258.11,259.89066,242.63339,250.19,2
244.40639,260.27954,257.12,255.2309,243.40549,250.63,1
256.2105,251.52538,248.69,250.0,250.0,256.39,1
250.0,250.0,242.41,250.0,250.0,243.52,2
250.0,250.0,243.61,250.0,250.0,243.33,1
250.0,250.0,244.86,250.0,250.0,240.83,2
256.5381,234.99998,247.12999,243.33911,237.88095,258.26,2
259.28534,290.98154,254.42001,259.60403,240.744,239.67,1
278.54092,298.792,238.10002,258.17853,212.77057,242.98,1
265.4869,251.84845,248.62999,250.0,250.0,233.56,1
250.0,250.0,249.40999,250.0,250.0,248.69,1
250.0,250.0,249.42,250.0,250.0,245.66,1
250.0,250.0,242.29999,250.0,250.0,242.17,1
249.49731,231.57895,240.05,266.85718,260.9518,246.1,2
257.27454,242.3877,238.95,267.60828,297.57227,248.19,2
260.42007,278.09668,259.24,260.48495,255.18663,242.92,2
257.61313,286.9779,247.97998,263.6582,233.2967,238.90001,1
250.85469,150.0,250.51001,250.0,250.0,247.28,2
250.0,250.0,253.01,250.0,250.0,248.05,2
250.0,250.0,250.90001,250.0,250.0,246.67,1
250.0,250.0,237.18999,251.78629,247.98793,244.29,1
259.47574,262.2759,242.0,247.33783,204.83597,247.48001,1
268.60263,239.72067,258.41,272.78284,313.02188,247.14,2
254.72055,254.6875,248.41,269.96494,274.77463,249.72998,2
262.45337,261.7174,242.64,246.25,250.8772,238.06,1
250.0,250.0,244.93,251.16594,262.20407,252.51,2
250.0,250.0,239.19,250.0,250.0,260.91,2
250.0,250.0,242.75,250.0,250.0,248.42,2
250.0,250.0,259.33,251.28464,274.2245,257.5,1
264.0581,152.5,250.66,292.4895,288.8889,246.11002,2
264.64536,218.61472,247.19,253.88847,284.9907,247.75,2
261.62283,203.33333,245.36,256.3687,228.5461,251.43,2
252.23227,222.46301,254.44,252.78036,277.06268,255.52,2
250.0,250.0,250.76999,250.0,250.0,255.29001,1
250.0,250.0,255.37999,250.0,250.0,250.56001,1
250.0,250.0,250.99998,250.0,250.0,253.17,2
250.0,250.0,245.74,250.0,250.0,234.31,1
252.63852,217.25461,255.36002,258.0442,241.64874,253.13,2
253.3067,247.66676,241.95001,254.13652,254.1491,250.95999,1
255.70316,272.56665,260.75,252.84827,248.8012,243.47,2
250.87259,229.26009,249.34,250.0,250.0,249.59,2
250.0,250.0,235.48001,256.19623,267.09955,254.9,2
250.0,250.0,243.42,250.0,250.0,248.81,2
250.0,250.0,250.94,250.0,250.0,247.38,2
100.0,100.0,94.86,0.0,0.0,0.0,1
250.0,250.0,246.24,258.94174,262.74628,243.26,2
256.85345,319.41937,255.14,250.6083,192.65848,242.87,1
263.39117,242.97589,251.45,254.45465,285.89743,254.66,2
254.04958,157.14285,245.4,246.08394,303.63983,247.04001,2
262.4839,262.95547,256.97,250.0,250.0,246.78,2
250.0,250.0,247.20999,250.0,250.0,240.81999,1
250.0,250.0,258.1,250.0,250.0,262.04,1
251.85474,252.36656,252.37999,250.0,250.0,252.88,2
250.0,250.0,244.61002,250.0,250.0,250.75,2
248.1409,256.25,253.0,259.70636,296.54324,243.82999,2
246.21959,237.87454,249.62999,252.5069,280.7536,251.95999,2
259.89648,261.27228,247.18,248.95598,231.68573,245.29,1
0.0,0.0,0.0,0.0,0.0,0.0,2
265.37424,313.0952,251.86,254.4963,172.22223,243.34999,1
253.23112,259.66083,246.95999,250.0,250.0,250.9,1
250.0,250.0,239.10999,250.0,250.0,264.91998,1
250.0,250.0,255.76,252.5694,253.84616,244.68001,1
250.0,250.0,247.11,256.05154,274.68863,264.03998,2
253.4835,257.48108,250.71,250.0,250.0,248.72,1
253.25615,275.0,247.70001,270.80737,209.0476,247.48,1
259.40814,262.96082,246.51001,248.00668,259.68274,241.14001,2
254.3023,236.0,248.34,269.98947,276.96814,251.34,2
257.16827,289.30396,237.09,265.37,257.14883,259.72,1
253.5274,262.7907,241.49,250.0,250.0,244.79999,1
250.0,250.0,245.84,250.0,250.0,249.7,2
102.457115,91.489365,96.7,0.0,0.0,0.0,2
250.0,250.0,253.22,250.0,250.0,242.93,1
250.0,250.0,255.61,253.53369,260.0922,248.79001,2
254.54758,193.871,246.0,257.2579,270.6302,247.18,2
263.651,289.14026,242.68,252.12198,238.44395,249.5,1
267.32068,230.35715,246.84999,250.47006,274.98822,249.31,1
255.02097,236.42857,248.29001,250.0,250.0,251.37,1
250.0,250.0,249.48999,250.0,250.0,243.67,2
250.0,250.0,253.09001,250.0,250.0,254.88998,2
250.0,250.0,253.32,250.0,250.0,256.86002,2
255.55093,257.77777,262.6,259.61563,214.265,252.63,1
261.52515,290.74536,247.61002,253.556,258.6079,250.59,2
260.33093,253.8561,252.41998,262.01215,262.8882,242.42,1
245.47714,222.02693,248.5,249.66072,264.9621,241.87,2
250.0,250.0,263.09,250.0,250.0,249.03,1
252.95404,240.90909,250.62,250.0,250.0,240.77,1
250.0,250.0,240.82,250.0,250.0,244.81,2
250.0,250.0,248.02,250.0,250.0,262.37,2
250.0,250.0,246.76,259.4581,243.97992,248.07999,1
274.26495,254.75676,256.43002,255.36888,261.9583,244.76001,2
252.99312,227.23947,250.40001,258.13916,248.72858,241.01,2
256.8047,252.39304,254.26,260.4099,283.3333,249.16,2
244.32814,197.97282,253.61002,250.0,250.0,253.73999,2
250.0,250.0,244.39,250.0,250.0,237.0,1
250.0,250.0,243.16,251.3089,254.6875,240.64,2
250.0,250.0,245.95,250.0,250.0,234.54999,1
265.55176,223.33333,250.96999,258.26382,262.56616,248.38,2
253.23448,277.77777,254.45,271.97897,276.85477,239.58,1
259.29114,267.20074,259.47,254.37842,190.0,241.35,1
261.46185,298.3182,247.08,254.82248,283.30792,246.23,2
250.55103,227.58621,245.97,252.25806,265.08475,255.2,2
250.0,250.0,255.06,250.95518,254.2857,245.12,2
250.0,250.0,244.01001,250.0,250.0,244.05002,2
250.0,250.0,256.06,250.03453,238.09525,237.70001,1
247.3843,247.52953,243.9,250.19666,250,249.23,2
262.25397,259.49725,251.51999,250.34097,261.59723,249.65,1
242.53377,213.71724,247.51001,251.48026,266.44843,254.26999,2
259.13483,340.84225,244.59999,247.3018,235.50957,249.11002,1
250.64102,233.33333,250.48999,250.0,250.0,245.65,2
256.53595,250.0,250.73,250.0,250.0,246.34,1
251.89874,259.45947,249.41,250.0,250.0,238.76001,1
250.0,250.0,245.72,250.0,250.0,248.97,2
250.0,250.0,247.29,251.76471,300.0,247.53,2
253.75421,211.86937,239.06,259.8764,278.97726,246.70999,2
271.58807,307.09116,234.00002,254.02734,200.10335,233.40999,1
243.0817,203.50877,244.79,263.75125,324.5614,250.65001,2
99.68153,100.0,95.8,0.0,0.0,0.0,1
105.33787,103.390594,93.88,0.0,0.0,0.0,1
268.7388,289.3413,247.53,248.41528,249.81526,254.79999,1
260.05225,274.67392,253.73001,249.8548,223.33333,245.73,1
101.284325,105.37634,96.7,0.0,0.0,0.0,1
250.0,250.0,255.87,250.0,250.0,238.94,2
250.0,250.0,253.65,250.0,250.0,239.76001,2
250.0,250.0,246.57,250.0,250.0,225.98999,1
258.5753,287.8653,262.24,252.81238,278.95184,259.06,1
249.17842,180.81967,242.73,252.23145,355.2941,256.45,2
267.2038,265.17172,242.73,258.32416,265.91306,244.88,1
250.06926,257.6014,249.0,250.6045,248.53479,239.35,2
250.0,250.0,242.58,250.0,250.0,246.98001,2
250.0,250.0,250.66,250.0,250.0,234.04999,1
250.0,250.0,256.33002,250.0,250.0,237.53,1
250.0,250.0,254.21,250.0,250.0,245.2,1
233.33333,233.33333,251.15,250.0,250.0,244.38998,1
252.83308,300.0,259.09,250.0,250.0,256.61,1
250.0,250.0,253.76001,248.32214,200.0,235.84,1
250.0,250.0,267.31,250.0,250.0,250.5,2
250.0,250.0,242.67,252.85054,261.90475,233.64,1
250.0,250.0,249.49998,250.0,250.0,240.59999,1
250.0,250.0,240.18,250.47708,242.10526,243.47,1
250.0,250.0,242.87,250.0,250.0,251.16,1
251.92542,250.72464,242.68999,250.0,250.0,250.04001,1
250.0,250.0,244.28,250.0,250.0,233.48999,1
250.0,250.0,249.89,250.0,250.0,248.39,2
250.0,250.0,249.81001,252.40454,255.55556,254.76001,1
257.79474,372.69403,256.1,258.68866,239.73215,255.92001,1
251.74887,266.42694,253.23,255.23056,233.29527,249.72,1
262.30527,318.83514,254.8,276.715,228.33333,248.1,1
245.82066,250,252.6,250.0,250.0,251.41,1
250.0,250.0,254.58,250.0,250.0,247.59,2
250.0,250.0,236.0,250.0,250.0,244.01001,1
250.0,250.0,248.13,250.0,250.0,239.6,1
250.0,250.0,252.63,252.58627,245.2817,254.36,2
254.75075,199.73796,246.11002,253.4314,288.24475,248.59,1
264.89716,275.18585,253.2,263.09482,252.00786,241.93,1
264.44086,241.63708,256.78,252.17905,216.16463,236.03,2
251.50674,260.49725,244.30002,250.0,250.0,264.57,2
250.0,250.0,247.77,250.0,250.0,235.88,1
250.0,250.0,255.57,250.0,250.0,257.07,2
250.0,250.0,238.87999,250.0,250.0,259.1,1
249.8153,251.6129,245.6,248.98837,339.5299,251.69,2
256.34146,266.7768,245.23,257.73273,267.45935,254.20999,2
254.69751,267.65338,243.01001,242.90662,252.6433,241.42,1
253.90375,233.72061,253.0,251.29726,233.57329,254.17,2
100.0,100.0,100.0,0.0,0.0,0.0,2
252.4872,251.6101,246.99,250.0,250.0,259.16998,2
258.85443,202.07306,249.37999,250.0,250.0,256.40002,2
253.93773,258.29788,252.09001,250.0,250.0,257.79,2
249.20087,248.51852,253.26,259.30658,266.66666,252.4,2
250.0,250.0,243.88,269.1485,277.7416,257.26,2
248.70737,319.38406,256.09,248.06047,268.75967,243.35,1
260.33673,255.64021,256.24,264.14285,295.8075,265.75003,2
246.4733,226.5351,257.22,268.69092,323.74518,257.54,2
263.93848,242.89474,256.45,250.0,250.0,257.58002,2
247.40347,216.66666,256.37,250.0,250.0,240.65,2
250.0,250.0,259.76,250.0,250.0,234.95999,2
250.0,250.0,248.41,250.0,250.0,253.36,1
256.34256,239.77933,254.49998,253.34982,269.57608,245.22,2
256.4319,252.88496,248.31999,256.86023,195.31247,244.75,2
242.67493,234.3327,243.97,251.02454,233.67532,243.95,2
255.67863,285.3048,262.0,255.2906,250.36314,245.94,1
270.7895,262.5,245.2,250.0,250.0,250.37,1
250.60815,257.14285,247.34999,250.0,250.0,259.14,1
250.0,250.0,245.17001,250.0,250.0,239.89,2
250.0,250.0,248.34001,250.0,250.0,242.17001,2
252.95894,233.71648,250.99,258.94366,262.16327,246.9,2
245.29453,198.42133,261.85,254.6138,271.08887,249.13,2
109.277985,110.71429,98.3,0.0,0.0,0.0,2
240.90796,260.1794,256.42,268.13284,275.17514,237.24,1
257.6465,262.04663,254.82,250.0,250.0,252.19,2
250.0,250.0,240.36,249.72787,267.67242,250.3,2
250.0,250.0,232.83002,250.0,250.0,240.08,2
250.0,250.0,245.82999,252.80899,255.55556,248.97,2
250.0,250.0,248.22,252.19177,266.66666,251.89,1
278.1352,358.3333,254.76999,253.99097,269.6642,252.82,1
250.06573,253.04108,250.88,257.3184,230.88531,250.75,1
258.69223,236.73553,248.37,258.41855,250,243.95999,2
268.66562,196.88643,247.78,253.195,237.94118,247.97,2
250.12166,262.5,245.49,252.2567,261.53845,251.22998,1
250.0,250.0,246.76001,250.0,250.0,260.41998,2
257.5419,200.0,256.95,250.0,250.0,245.8,2
250.0,250.0,252.03001,257.579,242.53732,247.33,1
256.06906,239.37723,243.59999,255.27026,256.64236,255.98001,1
254.54097,250.87234,244.48,253.03714,311.78183,243.85,2
236.00952,215.90909,250.86,241.0986,248.55072,251.23,1
263.31387,286.26068,256.8,250.0,250.0,243.89998,2
250.0,250.0,256.37,250.0,250.0,248.96,2
250.0,250.0,243.05,247.32817,253.55125,251.2,1
250.0,250.0,245.37001,250.0,250.0,245.86,2
250.0,250.0,265.2,253.51097,272.22223,251.06999,2
254.18037,269.69595,257.85,238.6825,190.51283,245.17,1
100.111755,100.0,95.03,0.0,0.0,0.0,2
260.4187,266.0364,251.45999,253.90091,303.73737,252.42,2
255.92041,253.68121,245.55,255.89772,246.1203,244.22,2
256.86996,249.0,236.62,250.0,250.0,244.34,2
250.0,250.0,244.06,250.0,250.0,258.17,2
250.0,250.0,253.03,247.55244,250,252.61002,2
250.0,250.0,242.93999,268.26215,264.44446,249.53,1
250.0,250.0,243.32999,250.39265,274.24954,259.53,2
257.6448,258.37744,249.25998,277.69766,266.85547,234.40999,2
237.86041,145.93495,244.11,257.82666,336.903,254.51001,2
255.8015,233.7651,240.39,260.90277,250,248.18001,1
249.69421,260.49728,261.53,250.0,250.0,255.74,2
250.0,250.0,255.43,250.0,250.0,242.52,2
250.0,250.0,245.32,250.0,250.0,249.56999,1
250.0,250.0,249.56999,258.03918,269.60785,235.15,2
261.70688,307.274,251.33,255.36198,247.40808,247.16,1
262.0877,286.8297,253.06,250.94417,223.48837,260.02,1
254.1943,265.96747,253.86,261.37183,277.66315,246.17001,1
249.33475,236.45401,249.93,250.0,250.0,253.09,1
250.0,250.0,242.23999,250.0,250.0,246.62999,2
250.0,250.0,252.83,250.0,250.0,252.36,1
250.0,250.0,239.15,261.2551,207.14285,248.11,1
249.62708,258.8889,245.56,266.41232,265.01932,242.63,1
253.34143,251.64217,251.0,254.7963,288.04056,247.57,2
270.402,272.83496,254.91,275.95306,268.7439,253.42,1
260.53192,264.55554,246.56999,250.0,250.0,256.51,1
250.0,250.0,251.87999,250.0,250.0,240.7,1
249.9237,247.61905,252.58,251.7864,280.0,250.83002,1
250.0,250.0,242.90999,250.0,250.0,251.09,2
250.49289,246.15384,250.68999,253.81474,258.4809,243.68,2
251.52733,236.64719,245.61,267.04117,303.0393,255.82999,2
250.89268,278.50986,246.56,254.551,305.7872,252.96,2
265.12582,213.75502,250.69,247.43742,307.52405,256.97998,2
263.5771,304.16666,249.78,246.0996,250.0,241.98999,1
250.0,250.0,250.26999,250.0,250.0,253.45999,1
266.05167,200.0,251.32999,250.0,250.0,235.79,2
250.0,250.0,252.83,250.0,250.0,251.06,2
250.0,250.0,244.51,259.4976,257.14285,255.13,1
247.48593,270.7636,246.33,263.2758,205.91194,257.32,1
251.15067,274.69675,254.36,254.08636,257.88553,254.95999,1
253.09033,299.62234,245.11,255.67998,265.7287,260.04,1
248.08606,165.63025,252.46999,250.0,250.0,249.88,2
250.0,250.0,243.06,250.0,250.0,244.52,2
261.07034,265.62656,236.87,250.0,250.0,247.97998,2
257.0982,279.55554,243.15,250.0,250.0,241.81,1
250.0,250.0,238.66,250.0,250.0,253.89,2
250.73624,276.63254,252.28,252.10968,242.84215,237.32,1
252.0037,223.33878,256.02002,250.1199,276.66666,245.6,1
252.90991,245.66852,245.63,254.58199,186.66667,248.73,1
252.00679,266.4884,244.49,249.1608,216.07622,239.53,1
250.48526,247.7612,238.69,250.0,250.0,245.67,2
250.0,250.0,248.88,250.0,250.0,235.63998,2
250.0,250.0,242.76999,249.694,250.0,250.95,1
250.0,250.0,242.98001,250.0,250.0,246.74,1
262.51147,314.92062,246.18001,263.3369,236.90475,246.08,1
260.05722,242.92233,251.06,271.64044,204.16666,243.23999,1
253.63177,262.08136,251.40001,253.262,264.31256,259.31,1
270.3917,267.7934,251.97,262.2448,247.19757,252.56,1
250.0,250.0,256.77002,250.0,250.0,248.60999,2
258.9389,260.71558,252.32,250.0,250.0,238.58,1
250.0,250.0,242.76,250.0,250.0,236.49,1
250.0,250.0,253.07,250.0,250.0,254.18001,2
261.46338,258.60336,251.06,262.5534,266.61664,250.35,1
254.60841,279.29245,246.19,253.80533,227.57391,245.13,1
253.1738,294.9527,253.90001,248.19846,266.3554,241.07,1
255.26588,266.7966,251.95001,250.72992,260.0,242.67001,2
250.0,250.0,240.05,250.0,250.0,249.49998,1
251.82837,256.0,246.08,250.0,250.0,247.69,2
250.0,250.0,249.47,250.0,250.0,242.81,2
250.0,250.0,251.06001,250.0,250.0,248.84001,1
250.0,250.0,248.99,257.8152,259.5208,243.61,1
257.07492,273.68378,246.35,247.42368,283.31168,249.37999,2
280.72473,256.72495,242.95,256.25702,281.24512,250.9,2
265.95612,285.33655,246.73,268.98907,247.59796,239.42,1
250.0,250.0,249.17,250.0,250.0,246.07,2
250.0,250.0,246.64,250.28447,254.38356,250.51,2
251.59421,262.5,243.62999,250.0,250.0,249.88,2
250.0,250.0,246.35999,250.0,250.0,238.69,2
104.96558,97.82609,105.07,0.0,0.0,0.0,1
250.0,250.0,253.89,277.89688,363.62482,234.7,2
253.99582,250.98558,244.89,264.52823,368.04462,249.51999,2
267.7668,300.8493,246.08,257.6693,270.11313,257.14,1
256.02686,252.39479,255.33002,253.61226,189.90709,256.81,1
252.20848,253.125,250.16998,251.10193,244.11765,253.56,1
250.0,250.0,252.79999,250.0,250.0,238.64001,1
251.11273,254.40414,248.26001,250.0,250.0,253.40001,1
250.0,250.0,248.93001,249.27441,261.25,256.97,1
