288.2988,299.993,246.09,13.1,301.31677,300.9611,253.26999,14.12,1
254.23822,264.488,257.82,11.2699995,258.49994,241.88312,251.15999,13.29,2
264.8354,287.3598,251.34001,13.66,276.69308,293.03665,262.68,13.49,2
236.77562,250,235.23,10.94,275.01373,317.85715,257.18,12.400001,2
255.8663,250,244.0,12.3,254.50217,253.84616,254.69,12.01,2
263.839,223.77675,237.11,11.429999,253.61345,287.17352,251.44,12.13,2
256.7765,252.77873,241.02,10.7300005,254.60153,247.79169,252.27,11.13,1
256.7886,232.47208,260.72,12.26,253.5159,298.22742,244.2,11.06,2
254.87512,269.70587,250.08,11.280001,278.84875,304.8485,248.84999,12.11,1
262.69662,296.0154,264.08002,13.2300005,264.19763,256.1922,249.16998,12.719999,1
254.5681,250.6961,246.77998,11.78,259.09894,249.81685,250.47,11.83,2
247.86856,237.09956,256.73,13.81,250.98354,283.3333,254.01999,11.349999,1
245.29703,220.1685,241.04,12.11,253.44145,246.15384,242.87,11.1,2
266.33292,320.19705,248.47,11.95,243.49593,250.0,247.27,13.139999,1
242.01758,252.16164,254.51,11.7300005,251.7583,213.29994,238.79,11.85,1
248.95517,272.24344,255.92,13.5,253.71265,251.89874,240.9,11.01,1
254.29286,242.64,250.37,12.41,252.54736,282.46606,260.67,13.5,2
253.48846,263.797,237.4,12.01,255.44669,259.81653,242.4,11.54,1
252.92525,281.2729,251.04001,11.36,254.08115,256.89075,241.59,12.82,1
249.66348,275.70142,243.37,13.099999,245.01317,233.33333,237.98,10.71,2
262.9568,278.8607,243.32,13.09,251.05612,252.22183,246.99,12.240001,2
253.03339,268.018,248.90999,11.55,254.92542,294.2884,254.45,14.06,2
252.55444,270.8017,253.68001,13.200001,248.56226,224.88889,242.97,10.82,1
258.64243,273.19574,258.87,12.8,256.16312,287.96863,255.84,12.7699995,2
262.19006,325.43378,251.26,13.15,250.0,250.0,253.89,12.71,1
249.8521,239.29175,244.69998,12.54,242.89198,256.34888,252.36,12.95,2
259.723,220.43948,255.23,13.17,247.43301,270.21292,248.84999,12.54,2
241.16391,257.2143,253.73001,13.789999,266.4377,287.60785,251.62001,13.03,2
265.03366,282.2955,243.89,12.44,258.37473,244.17868,241.69,12.79,1
251.10953,220.3856,258.01,12.35,252.60025,275.0724,255.99,13.33,2
245.02946,214.81932,241.02,12.36,257.17523,277.0,247.67,10.900001,2
263.8055,276.6843,249.0,11.900001,260.80817,267.46033,253.99002,11.5,2
271.96567,303.05713,253.21,13.13,261.85468,266.65427,255.77,12.65,1
268.9693,341.35187,254.05,13.870001,245.58136,234.69003,243.96,12.57,1
260.0495,295.59744,257.84,11.849999,250.7122,239.76062,239.5,10.86,1
249.15152,212.4183,250.31,13.49,247.57147,353.8401,246.92,12.31,2
253.37616,263.34534,258.34,11.41,259.99753,295.3405,255.19,11.21,1
268.51413,318.3997,247.31,12.330001,258.31268,307.02054,251.22,12.719999,1
262.18042,285.91443,252.79999,12.55,250.79799,258.4087,256.55,13.160001,2
257.39963,328.58704,250.78,10.66,255.1456,267.0719,250.05,12.63,1
251.8461,272.80188,243.48001,12.679999,256.3244,250,259.97998,13.95,2
244.51802,211.36363,249.91,10.24,246.3757,349.83353,249.05,13.99,2
258.65182,289.0513,237.6,13.13,261.31946,278.84457,256.96,13.71,2
260.72107,234.41582,249.76001,13.429999,270.65155,288.06964,244.6,12.76,2
263.72,255.56989,237.95999,11.49,260.75275,259.763,244.55,13.19,1
266.43735,208.09889,236.82999,12.21,270.63297,295.94318,242.06,12.03,2
249.11493,270.03967,251.64,11.39,254.5417,256.9697,242.83,11.950001,1
281.7132,304.2157,240.04999,13.84,240.85083,259.87228,253.56,11.69,1
259.83557,243.45091,246.05,12.31,253.15611,228.65854,240.85,11.119999,1
258.58426,272.35526,250.38,13.7300005,255.7653,280.12332,251.63,11.75,2
251.21246,271.32364,250.43,11.79,258.41882,242.28342,249.14,13.1,2
250.0552,260.22568,254.52,13.96,250.41388,259.4925,260.08002,13.05,2
256.39932,303.57086,255.55,15.130001,245.39592,199.45651,257.94,11.47,1
268.22095,322.69418,249.63,11.26,260.11475,254.2921,245.20999,12.72,1
275.3058,289.78424,247.97,12.93,259.9252,207.34393,251.59,12.929999,1
247.8103,251.1315,250.41998,13.31,252.58965,257.06918,248.62001,12.429999,2
246.77026,268.60513,253.34,12.509999,257.74246,266.87692,247.41,13.42,2
252.1987,201.19048,246.93001,12.7699995,254.3598,292.70337,247.19,11.849999,2
247.22243,163.33333,240.05,11.54,250.0,250.0,242.57999,12.05,2
265.20694,279.5879,242.47,10.73,255.02968,259.46106,253.28001,11.530001,1
245.42693,237.92865,239.04,12.57,253.48872,256.97675,247.36,11.66,2
261.23672,289.11993,248.76001,11.16,254.66772,261.17645,250.89,12.440001,1
258.69223,274.12976,245.56999,12.259999,259.02487,267.48807,251.03,13.349999,2
266.56,283.01227,256.76,14.28,260.89023,271.71207,248.64001,12.88,2
262.49414,270.12802,243.78,12.4,274.6695,267.25806,240.34999,12.66,1
249.66818,144.54546,232.95999,12.29,251.46277,261.53845,238.86,11.53,2
262.5178,270.00983,244.98,11.48,282.20007,293.80203,244.23,13.06,2
262.48682,250,252.85,13.01,259.57587,219.82455,243.73,11.28,2
254.86395,240.4224,238.88,11.26,259.23297,204.45773,244.76999,12.059999,1
263.38773,272.42422,240.95,10.49,250.25247,276.46362,251.47,11.96,2
266.40955,267.53748,237.76001,11.77,263.1647,282.70847,249.72,13.17,1
260.4318,272.3672,243.22,13.059999,282.16782,267.65842,246.32,12.140001,2
260.74658,243.18182,250.87,12.34,276.37497,273.8095,245.95001,11.94,2
246.39218,254.38779,245.99,13.33,250.16339,249.96414,252.29999,12.03,1
243.4266,230.89723,246.6,12.66,255.78516,268.3486,249.56999,11.93,1
259.06326,256.87567,258.46,14.19,253.56276,248.58058,245.93,12.440001,2
250.45456,254.79082,257.61002,12.12,247.43314,290.904,246.77,12.41,2
254.88002,265.30914,239.5,12.07,253.98764,293.4686,249.03,12.57,2
276.64117,295.8864,251.81999,11.46,256.6211,284.31033,260.8,12.81,1
248.92123,289.13043,251.03001,10.7300005,245.181,248.2143,251.40001,12.910001,1
255.09192,348.76926,249.05,12.81,255.35677,263.01074,250.06,12.19,1
250.71361,252.87173,245.12,12.9800005,253.68661,272.44006,257.07,11.8,1
254.23082,260.6562,246.23,10.940001,263.19427,272.7564,249.55,12.73,1
272.42218,254.7604,254.01,11.5199995,262.70868,249.86777,242.31999,13.420001,2
269.0258,245.04463,258.11,12.79,259.89066,242.63339,250.19,12.54,2
244.40639,260.27954,257.12,13.24,255.2309,243.40549,250.63,11.8,1
256.5381,234.99998,247.12999,11.64,243.33911,237.88095,258.26,11.86,2
259.28534,290.98154,254.42001,13.3,259.60403,240.744,239.67,11.94,1
278.54092,298.792,238.10002,13.700001,258.17853,212.77057,242.98,10.87,1
257.27454,242.3877,238.95,12.73,267.60828,297.57227,248.19,10.97,2
260.42007,278.09668,259.24,11.95,260.48495,255.18663,242.92,10.799999,2
257.61313,286.9779,247.97998,13.22,263.6582,233.2967,238.90001,12.759999,1
259.47574,262.2759,242.0,11.740001,247.33783,204.83597,247.48001,11.36,1
268.60263,239.72067,258.41,12.37,272.78284,313.02188,247.14,12.74,2
254.72055,254.6875,248.41,10.67,269.96494,274.77463,249.72998,14.08,2
264.0581,152.5,250.66,12.9,292.4895,288.8889,246.11002,11.11,2
264.64536,218.61472,247.19,13.59,253.88847,284.9907,247.75,11.14,2
261.62283,203.33333,245.36,10.88,256.3687,228.5461,251.43,12.86,2
252.63852,217.25461,255.36002,13.7300005,258.0442,241.64874,253.13,13.2300005,2
253.3067,247.66676,241.95001,13.4800005,254.13652,254.1491,250.95999,13.53,1
255.70316,272.56665,260.75,12.21,252.84827,248.8012,243.47,12.87,2
256.85345,319.41937,255.14,13.79,250.6083,192.65848,242.87,12.04,1
263.39117,242.97589,251.45,13.059999,254.45465,285.89743,254.66,11.76,2
254.04958,157.14285,245.4,11.179999,246.08394,303.63983,247.04001,12.21,2
248.1409,256.25,253.0,13.259999,259.70636,296.54324,243.82999,12.04,2
246.21959,237.87454,249.62999,11.059999,252.5069,280.7536,251.95999,12.950001,2
259.89648,261.27228,247.18,11.37,248.95598,231.68573,245.29,12.379999,1
265.37424,313.0952,251.86,13.25,254.4963,172.22223,243.34999,11.429999,1
253.25615,275.0,247.70001,13.4800005,270.80737,209.0476,247.48,12.759999,1
259.40814,262.96082,246.51001,11.79,248.00668,259.68274,241.14001,12.349999,2
254.3023,236.0,248.34,11.2300005,269.98947,276.96814,251.34,13.690001,2
257.16827,289.30396,237.09,12.45,265.37,257.14883,259.72,12.619999,1
254.54758,193.871,246.0,12.28,257.2579,270.6302,247.18,13.46,2
263.651,289.14026,242.68,11.179999,252.12198,238.44395,249.5,12.28,1
267.32068,230.35715,246.84999,12.009999,250.47006,274.98822,249.31,14.16,1
255.55093,257.77777,262.6,13.56,259.61563,214.265,252.63,12.56,1
261.52515,290.74536,247.61002,11.559999,253.556,258.6079,250.59,12.26,2
260.33093,253.8561,252.41998,12.66,262.01215,262.8882,242.42,12.18,1
245.47714,222.02693,248.5,11.040001,249.66072,264.9621,241.87,11.65,2
274.26495,254.75676,256.43002,14.0,255.36888,261.9583,244.76001,12.09,2
252.99312,227.23947,250.40001,10.98,258.13916,248.72858,241.01,11.72,2
256.8047,252.39304,254.26,12.860001,260.4099,283.3333,249.16,12.39,2
253.23448,277.77777,254.45,13.04,271.97897,276.85477,239.58,11.83,1
259.29114,267.20074,259.47,12.599999,254.37842,190.0,241.35,10.67,1
261.46185,298.3182,247.08,11.350001,254.82248,283.30792,246.23,11.820001,2
247.3843,247.52953,243.9,11.9,250.19666,250,249.23,12.36,2
262.25397,259.49725,251.51999,13.360001,250.34097,261.59723,249.65,12.21,1
242.53377,213.71724,247.51001,12.17,251.48026,266.44843,254.26999,14.059999,2
259.13483,340.84225,244.59999,12.32,247.3018,235.50957,249.11002,12.12,1
271.58807,307.09116,234.00002,11.539999,254.02734,200.10335,233.40999,12.33,1
243.0817,203.50877,244.79,10.549999,263.75125,324.5614,250.65001,11.83,2
268.7388,289.3413,247.53,12.370001,248.41528,249.81526,254.79999,13.219999,1
258.5753,287.8653,262.24,13.29,252.81238,278.95184,259.06,12.92,1
249.17842,180.81967,242.73,12.08,252.23145,355.2941,256.45,13.26,2
267.2038,265.17172,242.73,13.04,258.32416,265.91306,244.88,11.150001,1
250.06926,257.6014,249.0,12.299999,250.6045,248.53479,239.35,12.13,2
257.79474,372.69403,256.1,13.76,258.68866,239.73215,255.92001,12.759999,1
251.74887,266.42694,253.23,13.31,255.23056,233.29527,249.72,11.0199995,1
262.30527,318.83514,254.8,13.6,276.715,228.33333,248.1,11.96,1
245.82066,250,252.6,12.91,250.0,250.0,251.41,12.46,1
254.75075,199.73796,246.11002,13.09,253.4314,288.24475,248.59,10.860001,1
264.89716,275.18585,253.2,13.13,263.09482,252.00786,241.93,12.2,1
264.44086,241.63708,256.78,13.52,252.17905,216.16463,236.03,11.61,2
249.8153,251.6129,245.6,12.320001,248.98837,339.5299,251.69,12.53,2
256.34146,266.7768,245.23,10.9,257.73273,267.45935,254.20999,12.379999,2
254.69751,267.65338,243.01001,11.84,242.90662,252.6433,241.42,12.58,1
253.90375,233.72061,253.0,12.93,251.29726,233.57329,254.17,11.849999,2
248.70737,319.38406,256.09,13.68,248.06047,268.75967,243.35,12.009999,1
260.33673,255.64021,256.24,11.95,264.14285,295.8075,265.75003,14.849999,2
246.4733,226.5351,257.22,14.04,268.69092,323.74518,257.54,11.440001,2
256.34256,239.77933,254.49998,12.4,253.34982,269.57608,245.22,12.61,2
256.4319,252.88496,248.31999,12.88,256.86023,195.31247,244.75,11.73,2
242.67493,234.3327,243.97,12.13,251.02454,233.67532,243.95,11.4800005,2
255.67863,285.3048,262.0,11.45,255.2906,250.36314,245.94,12.41,1
252.95894,233.71648,250.99,13.2,258.94366,262.16327,246.9,13.400001,2
245.29453,198.42133,261.85,13.650001,254.6138,271.08887,249.13,11.18,2
240.90796,260.1794,256.42,13.2300005,268.13284,275.17514,237.24,12.1,1
278.1352,358.3333,254.76999,11.889999,253.99097,269.6642,252.82,12.04,1
250.06573,253.04108,250.88,13.110001,257.3184,230.88531,250.75,10.960001,1
258.69223,236.73553,248.37,12.83,258.41855,250,243.95999,10.88,2
268.66562,196.88643,247.78,11.99,253.195,237.94118,247.97,13.419999,2
256.06906,239.37723,243.59999,11.61,255.27026,256.64236,255.98001,11.25,1
254.54097,250.87234,244.48,12.210001,253.03714,311.78183,243.85,13.44,2
236.00952,215.90909,250.86,12.53,241.0986,248.55072,251.23,12.25,1
254.18037,269.69595,257.85,13.4800005,238.6825,190.51283,245.17,11.940001,1
260.4187,266.0364,251.45999,12.51,253.90091,303.73737,252.42,12.54,2
255.92041,253.68121,245.55,11.04,255.89772,246.1203,244.22,12.13,2
257.6448,258.37744,249.25998,12.08,277.69766,266.85547,234.40999,11.36,2
237.86041,145.93495,244.11,11.86,257.82666,336.903,254.51001,13.53,2
255.8015,233.7651,240.39,12.660001,260.90277,250,248.18001,13.19,1
261.70688,307.274,251.33,11.35,255.36198,247.40808,247.16,14.5199995,1
262.0877,286.8297,253.06,13.6,250.94417,223.48837,260.02,12.509999,1
254.1943,265.96747,253.86,12.969999,261.37183,277.66315,246.17001,11.98,1
249.62708,258.8889,245.56,11.1,266.41232,265.01932,242.63,12.0,1
253.34143,251.64217,251.0,12.45,254.7963,288.04056,247.57,11.51,2
270.402,272.83496,254.91,11.93,275.95306,268.7439,253.42,13.25,1
251.52733,236.64719,245.61,10.690001,267.04117,303.0393,255.82999,14.009999,2
250.89268,278.50986,246.56,12.469999,254.551,305.7872,252.96,11.570001,2
265.12582,213.75502,250.69,11.49,247.43742,307.52405,256.97998,12.06,2
247.48593,270.7636,246.33,11.849999,263.2758,205.91194,257.32,12.96,1
251.15067,274.69675,254.36,12.66,254.08636,257.88553,254.95999,11.540001,1
253.09033,299.62234,245.11,12.15,255.67998,265.7287,260.04,12.75,1
250.73624,276.63254,252.28,12.99,252.10968,242.84215,237.32,11.950001,1
252.0037,223.33878,256.02002,12.84,250.1199,276.66666,245.6,11.71,1
252.90991,245.66852,245.63,12.37,254.58199,186.66667,248.73,11.07,1
252.00679,266.4884,244.49,12.339999,249.1608,216.07622,239.53,13.29,1
262.51147,314.92062,246.18001,14.04,263.3369,236.90475,246.08,12.070001,1
260.05722,242.92233,251.06,11.860001,271.64044,204.16666,243.23999,11.849999,1
253.63177,262.08136,251.40001,11.559999,253.262,264.31256,259.31,12.65,1
270.3917,267.7934,251.97,12.45,262.2448,247.19757,252.56,12.879999,1
261.46338,258.60336,251.06,13.01,262.5534,266.61664,250.35,11.83,1
254.60841,279.29245,246.19,12.630001,253.80533,227.57391,245.13,11.89,1
253.1738,294.9527,253.90001,11.900001,248.19846,266.3554,241.07,12.150001,1
255.26588,266.7966,251.95001,12.190001,250.72992,260.0,242.67001,11.7,2
257.07492,273.68378,246.35,11.31,247.42368,283.31168,249.37999,13.46,2
280.72473,256.72495,242.95,12.0,256.25702,281.24512,250.9,12.34,2
265.95612,285.33655,246.73,12.900001,268.98907,247.59796,239.42,13.11,1
253.99582,250.98558,244.89,11.59,264.52823,368.04462,249.51999,12.830001,2
267.7668,300.8493,246.08,12.25,257.6693,270.11313,257.14,13.110001,1
256.02686,252.39479,255.33002,11.54,253.61226,189.90709,256.81,14.26,1
267.87372,294.1964,247.95999,11.6,262.30597,271.53278,251.66,12.69,1
266.61057,283.78662,251.04,13.5,253.646,240.03735,253.16998,11.66,1
252.72021,242.0202,245.68,11.47,270.68732,172.0011,246.02,11.75,1
261.54062,225.0,251.67,12.26,313.07617,427.77777,247.94,12.86,2
253.62793,250.66942,252.72,13.570001,277.72415,262.2558,238.76001,12.62,1
246.94395,275.125,252.54999,13.36,254.49243,268.72852,251.33,11.91,2
256.1587,279.90787,238.43,11.69,241.858,206.33775,249.59,12.26,1
254.85846,222.58733,243.18001,12.63,252.79912,259.65558,237.36,12.86,2
255.44667,264.73996,257.6,12.860001,264.59818,255.35715,248.19,12.05,1
250.23607,285.55978,244.70999,12.61,258.7962,290.76974,247.76,12.28,2
255.53137,262.317,251.20001,12.429999,245.92627,225.68494,253.95999,11.07,1
266.18427,255.80882,255.90999,12.13,269.10977,275.9408,234.83002,11.88,2
250,250,247.53,12.639999,249.56711,203.84616,243.92,13.55,1
269.12625,241.5873,252.48,11.55,236.97758,233.02446,250.62001,12.030001,1
262.3684,259.11414,250.13,13.92,257.23917,222.26266,248.04,11.940001,1
257.1952,270.81805,247.41,11.99,258.343,270.37848,247.49998,12.53,2
102.46637,100.52632,102.229996,4.55,0.0,0.0,0.0,0.0,2
254.5838,264.44592,245.37999,13.14,243.73346,245.34505,247.69998,11.74,1
252.9681,249.13367,256.62,12.589999,259.77374,182.57576,241.48,12.29,1
277.18115,317.63052,246.26,13.22,265.91116,153.23427,239.95999,11.679999,1
276.9314,294.8278,259.74,13.309999,261.12866,172.22223,245.38,11.97,1
244.28867,241.66666,252.45999,14.360001,250.0,250.0,246.12,12.570001,2
259.56647,267.72726,252.01,11.48,257.4083,193.79903,260.62997,14.070001,1
260.98517,229.67624,233.65,12.82,252.99184,295.90228,254.73,12.119999,2
270.68683,315.23764,255.5,13.740001,256.53552,243.45007,250.97998,12.45,1
260.12357,261.67148,244.36002,11.91,251.26512,245.27731,251.79,10.91,2
198.48154,186.06012,253.10999,13.650001,254.17422,259.26257,247.61,11.809999,2
263.25317,256.19843,251.56,12.17,253.7876,320.64948,252.65999,12.98,2
254.48497,289.17084,253.40001,13.5,251.56302,266.78162,258.73,11.93,1
255.74916,262.37592,239.78,12.82,265.00247,314.2809,246.24998,11.98,2
259.23724,264.5161,245.34,11.0199995,262.60965,212.54283,245.13,12.58,1
258.17194,215.20532,241.67,12.1,259.74054,298.9341,254.11,13.45,2
258.17383,259.71057,252.42,12.42,253.90979,260.06653,239.93,10.999999,2
264.7741,271.56177,242.98001,13.099999,242.60977,251.6129,250.73999,12.5,2
256.90433,227.5871,261.22,13.98,262.05212,272.5512,256.88,11.12,2
253.4054,296.13635,256.03,10.28,239.7568,256.7079,254.81,13.659999,1
250,250,252.01001,13.49,252.05095,269.32193,248.43001,11.64,2
254.1874,270.75195,248.25,12.04,265.29395,294.50272,253.8,13.749999,2
278.3988,307.99265,232.30998,11.78,264.55612,296.282,242.89998,11.88,1
253.4966,289.20764,252.76001,13.69,251.32664,261.24634,246.91,10.860001,1
256.0725,266.08762,250.48999,12.190001,260.11694,234.94136,244.50002,10.83,1
262.1835,271.26392,244.02,12.33,262.0328,243.47458,249.82,12.92,1
266.2183,282.51596,239.07999,13.5199995,262.6897,261.5637,241.28,13.7699995,1
250.53261,253.26086,253.04001,13.719999,256.89386,244.78249,234.06,12.389999,1
263.23077,319.7608,246.27,12.859999,259.804,264.883,244.34,12.62,1
246.59708,211.58731,247.44,12.1,250.00412,247.19864,248.69,11.700001,2
267.3108,160.0,234.47,10.99,267.8313,291.66666,247.04,12.45,2
246.52966,278.80954,246.20999,12.89,270.4062,264.76486,243.76001,11.62,1
270.5701,276.75647,230.04001,11.44,257.74622,244.9426,246.41998,12.039999,1
256.40546,271.3973,243.76001,12.110001,254.22879,272.88147,254.88998,13.91,1
255.78348,256.30725,245.14,11.57,258.46945,300.20898,260.63998,14.03,2
267.32126,242.68729,243.27,12.43,263.57852,240.94693,239.9,12.28,1
249.53012,221.11111,244.94,11.27,264.4029,273.24677,257.99,14.130001,2
255.30606,285.42566,256.66,12.9800005,256.78467,236.66667,241.06999,13.32,2
253.68544,256.4567,240.48,11.15,254.0674,272.35834,250.90999,12.45,2
253.97063,247.999,249.26001,12.7300005,247.34225,249.68098,257.08002,12.01,2
251.46655,252.10226,246.26001,12.01,254.01758,218.09525,253.88,12.77,2
243.91684,258.40085,253.75,12.92,260.65997,200.0,242.59,12.45,1
258.06992,285.01453,249.35,11.79,264.1656,290.28073,252.68,13.05,2
256.00223,244.25676,243.01,11.61,253.65396,269.5238,251.1,12.26,2
258.7349,205.07735,253.20001,10.490001,260.43567,290.56854,243.5,11.96,2
252.72075,271.92172,257.93,11.63,257.04492,250.12221,252.18001,12.87,1
257.68918,273.85245,253.0,12.45,252.45847,258.2749,255.97,12.469999,2
257.98166,259.61703,248.26999,12.74,249.36638,238.79906,245.05,13.87,1
262.39157,209.09422,254.81,13.17,264.57074,335.08716,239.85,11.1,2
262.74203,268.80804,245.04001,13.58,256.58707,267.29196,247.93,11.1,2
261.25632,273.8095,255.14,12.7,245.5914,255.4386,248.0,11.349999,2
255.15002,311.0476,249.79001,12.240001,260.7705,257.6449,245.47,11.78,1
254.80261,289.2857,244.63,12.57,258.58792,241.13513,250.24,12.97,1
264.0543,283.29993,236.24,10.96,254.49416,246.27113,246.73001,12.0,1
252.62283,265.43365,255.41,10.9,247.19547,260.36557,247.67001,13.08,1
